Order_ID, Date_, Subtotal, Tip, Coupon_Code
791,2022-10-9,10,3.37,
792,2022-10-9,22.5,1.99,
793,2022-10-9,35.0,0.0,
794,2022-10-9,12.5,3.21,
795,2022-10-9,35.0,0.36,
796,2022-10-9,10,1.22,
797,2022-10-9,32.5,1.84,
798,2022-10-9,12.5,2.78,
799,2022-10-9,22.5,2.62,
800,2022-10-10,57.5,1.71,
801,2022-10-10,52.5,4.25,
802,2022-10-10,55.0,4.23,
803,2022-10-10,45.0,0.45,
804,2022-10-10,12.5,1.75,
805,2022-10-10,25.0,3.06,
806,2022-10-10,60.0,0.73,
807,2022-10-10,55.0,4.2,
808,2022-10-10,42.5,0.04,
809,2022-10-10,32.5,2.13,
810,2022-10-10,10,0.86,
811,2022-10-10,12.5,2.75,
812,2022-10-10,47.5,3.95,
813,2022-10-10,50.0,2.46,
814,2022-10-10,22.5,3.99,
815,2022-10-10,40,4.93,
816,2022-10-10,32.5,0.19,
817,2022-10-10,25.0,1.52,
818,2022-10-10,12.5,2.93,
819,2022-10-10,12.5,1.57,
820,2022-10-10,12.5,0.9,
821,2022-10-10,57.5,2.97,
822,2022-10-10,22.5,0.83,
823,2022-10-10,10,1.9,
824,2022-10-10,20,3.85,
825,2022-10-10,12.5,3.91,
826,2022-10-10,22.5,4.72,
827,2022-10-10,20,3.11,
828,2022-10-10,12.5,2.21,
829,2022-10-10,25.0,4.89,
830,2022-10-10,22.5,0.17,
831,2022-10-10,22.5,2.98,
832,2022-10-10,10,3.22,
833,2022-10-10,60.0,2.24,
834,2022-10-10,10,1.33,
835,2022-10-10,52.5,2.73,
836,2022-10-10,37.5,2.31,
837,2022-10-10,10,2.66,
838,2022-10-10,57.5,1.64,
839,2022-10-10,20,2.66,
840,2022-10-10,10,4.24,
841,2022-10-10,30,1.29,
842,2022-10-10,55.0,2.44,
843,2022-10-10,55.0,1.84,
844,2022-10-10,32.5,0.92,
845,2022-10-10,22.5,1.39,
846,2022-10-10,45.0,3.43,
847,2022-10-10,45.0,3.97,
848,2022-10-10,35.0,1.44,
849,2022-10-10,52.5,0.77,
850,2022-10-10,37.5,4.62,
851,2022-10-10,42.5,0.6,
852,2022-10-10,55.0,0.47,
853,2022-10-10,40,4.24,
854,2022-10-10,10,4.31,
855,2022-10-10,50.0,0.5,
856,2022-10-10,10,4.04,
857,2022-10-10,55.0,0.56,
858,2022-10-10,37.5,0.91,
859,2022-10-10,52.5,0.58,
860,2022-10-10,30,1.73,
861,2022-10-10,10,0.33,
862,2022-10-10,25.0,1.24,
863,2022-10-10,42.5,0.78,
864,2022-10-10,32.5,1.84,
865,2022-10-10,62.5,4.63,
866,2022-10-10,55.0,1.45,
867,2022-10-10,57.5,0.11,
868,2022-10-10,45.0,4.01,
869,2022-10-10,12.5,2.78,
870,2022-10-10,22.5,0.79,
871,2022-10-10,47.5,4.85,
872,2022-10-10,10,4.29,
873,2022-10-10,55.0,0.36,
874,2022-10-10,22.5,1.33,
875,2022-10-10,47.5,1.94,
876,2022-10-10,62.5,2.75,
877,2022-10-10,25.0,2.29,
878,2022-10-10,22.5,1.99,
879,2022-10-10,25.0,1.99,
880,2022-10-10,22.5,2.21,
881,2022-10-10,62.5,3.37,
882,2022-10-10,52.5,2.99,
883,2022-10-10,52.5,0.1,
884,2022-10-10,32.5,3.65,
885,2022-10-10,42.5,4.03,
886,2022-10-10,57.5,2.93,
887,2022-10-10,30,1.21,
888,2022-10-10,12.5,0.54,
889,2022-10-10,57.5,3.78,
890,2022-10-10,50.0,3.98,
891,2022-10-10,35.0,4.05,
892,2022-10-10,45.0,1.8,
893,2022-10-10,10,4.39,
894,2022-10-10,32.5,2.44,
895,2022-10-10,52.5,2.61,
896,2022-10-10,25.0,2.71,
897,2022-10-10,12.5,3.84,
898,2022-10-10,22.5,0.27,
899,2022-10-10,22.5,3.93,
900,2022-10-11,12.5,4.75,
901,2022-10-11,20,3.82,
902,2022-10-11,20,3.98,
903,2022-10-11,55.0,1.03,
904,2022-10-11,35.0,1.13,
905,2022-10-11,12.5,3.35,
906,2022-10-11,30,0.81,
907,2022-10-11,57.5,1.01,
908,2022-10-11,57.5,0.49,
909,2022-10-11,22.5,2.1,
910,2022-10-11,52.5,2.19,
911,2022-10-11,55.0,0.07,
912,2022-10-11,37.5,2.52,
913,2022-10-11,10,4.93,
914,2022-10-11,32.5,1.85,
915,2022-10-11,55.0,3.03,
916,2022-10-11,20,2.83,
917,2022-10-11,10,2.65,
918,2022-10-11,45.0,1.39,
919,2022-10-11,35.0,4.92,
920,2022-10-11,60.0,1.25,
921,2022-10-11,45.0,4.54,
922,2022-10-11,47.5,2.45,
923,2022-10-11,57.5,4.45,
924,2022-10-11,25.0,4.29,
925,2022-10-11,60.0,4.04,
926,2022-10-11,47.5,4.61,
927,2022-10-11,47.5,0.89,
928,2022-10-11,37.5,0.03,
929,2022-10-11,22.5,2.67,
930,2022-10-11,32.5,2.29,
931,2022-10-11,25.0,4.4,
932,2022-10-11,12.5,3.03,
933,2022-10-11,25.0,2.72,
934,2022-10-11,55.0,0.37,
935,2022-10-11,12.5,4.11,
936,2022-10-11,22.5,2.88,
937,2022-10-11,32.5,3.63,
938,2022-10-11,12.5,3.87,
939,2022-10-11,22.5,1.56,
940,2022-10-11,20,2.93,
941,2022-10-11,22.5,0.02,
942,2022-10-11,22.5,3.39,
943,2022-10-11,35.0,3.41,
944,2022-10-11,55.0,2.46,
945,2022-10-11,12.5,0.99,
946,2022-10-11,35.0,2.43,
947,2022-10-11,25.0,2.7,
948,2022-10-11,45.0,2.98,
949,2022-10-11,60.0,0.95,
950,2022-10-11,32.5,2.1,
951,2022-10-11,47.5,4.49,
952,2022-10-11,22.5,0.31,
953,2022-10-11,37.5,0.64,
954,2022-10-11,57.5,4.88,
955,2022-10-11,32.5,0.57,
956,2022-10-11,37.5,3.83,
957,2022-10-11,12.5,0.59,
958,2022-10-11,12.5,3.97,
959,2022-10-11,20,3.82,
960,2022-10-11,47.5,0.14,
961,2022-10-11,10,2.05,
962,2022-10-11,10,0.38,
963,2022-10-11,57.5,3.94,
964,2022-10-11,20,2.14,
965,2022-10-11,10,2.95,
966,2022-10-11,22.5,2.06,
967,2022-10-11,25.0,0.94,
968,2022-10-11,55.0,4.43,
969,2022-10-11,22.5,2.19,
970,2022-10-11,40,1.03,
971,2022-10-11,37.5,3.73,
972,2022-10-11,37.5,2.73,
973,2022-10-11,30,0.52,
974,2022-10-11,62.5,0.27,
975,2022-10-11,32.5,4.83,
976,2022-10-11,37.5,3.25,
977,2022-10-11,22.5,1.5,
978,2022-10-11,12.5,4.18,
979,2022-10-11,32.5,4.16,
980,2022-10-11,25.0,4.88,
981,2022-10-11,32.5,3.51,
982,2022-10-11,22.5,0.43,
983,2022-10-11,22.5,2.28,
984,2022-10-11,55.0,1.86,
985,2022-10-11,20,4.85,
986,2022-10-11,52.5,4.35,
987,2022-10-11,57.5,2.15,
988,2022-10-11,12.5,2.19,
989,2022-10-11,47.5,3.85,
990,2022-10-11,30,4.67,
991,2022-10-11,57.5,2.26,
992,2022-10-11,22.5,2.51,
993,2022-10-11,10,4.26,
994,2022-10-11,40,4.72,
995,2022-10-11,52.5,1.25,
996,2022-10-11,57.5,1.4,
997,2022-10-11,12.5,0.82,
998,2022-10-11,12.5,3.09,
999,2022-10-11,22.5,3.08,
1000,2022-10-12,12.5,0.0,
1001,2022-10-12,25.0,0.32,
1002,2022-10-12,35.0,2.8,
1003,2022-10-12,45.0,4.01,
1004,2022-10-12,35.0,0.34,
1005,2022-10-12,10,3.26,
1006,2022-10-12,35.0,4.89,
1007,2022-10-12,32.5,1.96,
1008,2022-10-12,35.0,3.1,
1009,2022-10-12,42.5,1.79,
1010,2022-10-12,45.0,0.27,
1011,2022-10-12,12.5,2.3,
1012,2022-10-12,12.5,4.04,
1013,2022-10-12,47.5,1.89,
1014,2022-10-12,22.5,3.88,
1015,2022-10-12,12.5,0.15,
1016,2022-10-12,42.5,0.19,
1017,2022-10-12,30,0.33,
1018,2022-10-12,25.0,3.65,
1019,2022-10-12,30,1.27,
1020,2022-10-12,22.5,3.19,
1021,2022-10-12,37.5,0.03,
1022,2022-10-12,55.0,4.82,
1023,2022-10-12,47.5,2.3,
1024,2022-10-12,40,2.02,
1025,2022-10-12,35.0,1.54,
1026,2022-10-12,12.5,3.38,
1027,2022-10-12,22.5,0.15,
1028,2022-10-12,22.5,0.85,
1029,2022-10-12,22.5,0.03,
1030,2022-10-12,20,4.12,
1031,2022-10-12,22.5,0.47,
1032,2022-10-12,60.0,4.32,
1033,2022-10-12,22.5,4.81,
1034,2022-10-12,42.5,1.17,
1035,2022-10-12,10,0.42,
1036,2022-10-12,12.5,3.93,
1037,2022-10-12,32.5,1.56,
1038,2022-10-12,32.5,3.36,
1039,2022-10-12,10,4.32,
1040,2022-10-12,45.0,2.93,
1041,2022-10-12,60.0,3.92,
1042,2022-10-12,55.0,2.29,
1043,2022-10-12,57.5,1.02,
1044,2022-10-12,45.0,0.55,
1045,2022-10-12,45.0,1.95,
1046,2022-10-12,52.5,2.62,
1047,2022-10-12,50.0,2.56,
1048,2022-10-12,10,3.54,
1049,2022-10-12,47.5,4.28,
1050,2022-10-12,32.5,4.05,
1051,2022-10-12,10,4.77,
1052,2022-10-12,55.0,0.42,
1053,2022-10-12,22.5,3.81,
1054,2022-10-12,20,2.6,
1055,2022-10-12,12.5,1.76,
1056,2022-10-12,47.5,0.81,
1057,2022-10-12,50.0,4.7,
1058,2022-10-12,10,1.37,
1059,2022-10-12,10,0.53,
1060,2022-10-12,10,4.46,
1061,2022-10-12,12.5,1.92,
1062,2022-10-12,42.5,3.25,
1063,2022-10-12,42.5,3.69,
1064,2022-10-12,22.5,3.32,
1065,2022-10-12,60.0,2.06,
1066,2022-10-12,12.5,4.36,
1067,2022-10-12,25.0,3.27,
1068,2022-10-12,35.0,1.02,
1069,2022-10-12,20,2.23,
1070,2022-10-12,20,1.42,
1071,2022-10-12,45.0,0.92,
1072,2022-10-12,42.5,3.12,
1073,2022-10-12,12.5,1.96,
1074,2022-10-12,60.0,4.16,
1075,2022-10-12,22.5,0.44,
1076,2022-10-12,37.5,0.81,
1077,2022-10-12,42.5,4.94,
1078,2022-10-12,35.0,1.55,
1079,2022-10-12,50,0.34,
1080,2022-10-12,37.5,1.63,
1081,2022-10-12,22.5,4.16,
1082,2022-10-12,45.0,1.06,
1083,2022-10-12,35.0,2.94,
1084,2022-10-12,42.5,2.82,
1085,2022-10-12,60.0,3.81,
1086,2022-10-12,55.0,4.49,
1087,2022-10-12,47.5,4.52,
1088,2022-10-12,60.0,4.44,
1089,2022-10-12,55.0,2.58,
1090,2022-10-12,50.0,3.84,
1091,2022-10-12,10,1.53,
1092,2022-10-12,40,2.74,
1093,2022-10-12,45.0,2.23,
1094,2022-10-12,52.5,1.99,
1095,2022-10-12,52.5,0.87,
1096,2022-10-12,12.5,1.96,
1097,2022-10-12,60.0,2.38,
1098,2022-10-12,52.5,4.86,
1099,2022-10-12,35.0,4.14,
1100,2022-10-13,20,2.27,
1101,2022-10-13,12.5,4.91,
1102,2022-10-13,42.5,2.44,
1103,2022-10-13,20,3.88,
1104,2022-10-13,12.5,0.47,
1105,2022-10-13,57.5,0.83,
1106,2022-10-13,35.0,2.65,
1107,2022-10-13,42.5,3.1,
1108,2022-10-13,35.0,1.18,
1109,2022-10-13,22.5,1.83,
1110,2022-10-13,60.0,1.42,
1111,2022-10-13,42.5,0.75,
1112,2022-10-13,10,5.0,
1113,2022-10-13,32.5,2.02,
1114,2022-10-13,10,1.69,
1115,2022-10-13,22.5,1.64,
1116,2022-10-13,42.5,1.72,
1117,2022-10-13,22.5,3.49,
1118,2022-10-13,42.5,4.47,
1119,2022-10-13,10,0.72,
1120,2022-10-13,20,3.0,
1121,2022-10-13,32.5,2.15,
1122,2022-10-13,35.0,0.07,
1123,2022-10-13,55.0,3.58,
1124,2022-10-13,42.5,0.59,
1125,2022-10-13,12.5,3.53,
1126,2022-10-13,40,1.36,
1127,2022-10-13,25.0,2.06,
1128,2022-10-13,22.5,4.91,
1129,2022-10-13,12.5,4.64,
1130,2022-10-13,35.0,2.16,
1131,2022-10-13,35.0,3.91,
1132,2022-10-13,12.5,3.61,
1133,2022-10-13,22.5,2.41,
1134,2022-10-13,45.0,4.4,
1135,2022-10-13,22.5,0.35,
1136,2022-10-13,60.0,3.42,
1137,2022-10-13,57.5,4.58,
1138,2022-10-13,45.0,3.08,
1139,2022-10-13,10,2.27,
1140,2022-10-13,52.5,1.55,
1141,2022-10-13,25.0,4.73,
1142,2022-10-13,22.5,1.52,
1143,2022-10-13,42.5,3.75,
1144,2022-10-13,22.5,1.41,
1145,2022-10-13,22.5,1.38,
1146,2022-10-13,12.5,4.29,
1147,2022-10-13,12.5,3.37,
1148,2022-10-13,42.5,4.22,
1149,2022-10-13,25.0,4.42,
1150,2022-10-13,10,2.94,
1151,2022-10-13,47.5,4.5,
1152,2022-10-13,47.5,4.76,
1153,2022-10-13,60.0,3.04,
1154,2022-10-13,20,2.62,
1155,2022-10-13,55.0,1.58,
1156,2022-10-13,55.0,3.05,
1157,2022-10-13,25.0,0.7,
1158,2022-10-13,22.5,2.7,
1159,2022-10-13,42.5,2.95,
1160,2022-10-13,35.0,3.19,
1161,2022-10-13,55.0,1.16,
1162,2022-10-13,35.0,4.99,
1163,2022-10-13,12.5,1.7,
1164,2022-10-13,57.5,1.61,
1165,2022-10-13,60.0,1.14,
1166,2022-10-13,20,2.79,
1167,2022-10-13,52.5,3.93,
1168,2022-10-13,10,3.68,
1169,2022-10-13,55.0,0.39,
1170,2022-10-13,22.5,2.4,
1171,2022-10-13,47.5,1.27,
1172,2022-10-13,47.5,2.93,
1173,2022-10-13,32.5,4.56,
1174,2022-10-13,20,1.36,
1175,2022-10-13,52.5,2.02,
1176,2022-10-13,50.0,4.58,
1177,2022-10-13,10,1.35,
1178,2022-10-13,42.5,4.83,
1179,2022-10-13,32.5,2.86,
1180,2022-10-13,22.5,0.36,
1181,2022-10-13,22.5,2.62,
1182,2022-10-13,47.5,1.69,
1183,2022-10-13,45.0,4.72,
1184,2022-10-13,10,2.88,
1185,2022-10-13,25.0,4.99,
1186,2022-10-13,12.5,1.65,
1187,2022-10-13,45.0,3.94,
1188,2022-10-13,32.5,3.86,
1189,2022-10-13,32.5,1.13,
1190,2022-10-13,47.5,3.16,
1191,2022-10-13,12.5,4.17,
1192,2022-10-13,35.0,1.83,
1193,2022-10-13,20,4.73,
1194,2022-10-13,47.5,4.54,
1195,2022-10-13,10,4.03,
1196,2022-10-13,22.5,0.73,
1197,2022-10-13,55.0,3.63,
1198,2022-10-13,22.5,1.21,
1199,2022-10-13,10,3.51,
1200,2022-10-13,55.0,1.39,
1201,2022-10-13,45.0,4.76,
1202,2022-10-13,12.5,4.46,
1203,2022-10-13,60.0,4.75,
1204,2022-10-13,50,0.77,
1205,2022-10-13,60.0,2.84,
1206,2022-10-13,32.5,1.39,
1207,2022-10-13,42.5,0.37,
1208,2022-10-13,47.5,1.33,
1209,2022-10-13,60.0,0.47,
1210,2022-10-13,22.5,1.09,
1211,2022-10-13,40,2.89,
1212,2022-10-13,32.5,2.78,
1213,2022-10-13,12.5,4.62,
1214,2022-10-13,57.5,1.79,
1215,2022-10-13,25.0,3.33,
1216,2022-10-13,40,2.34,
1217,2022-10-13,32.5,4.56,
1218,2022-10-13,10,0.63,
1219,2022-10-13,50.0,2.87,
1220,2022-10-13,35.0,3.46,
1221,2022-10-13,42.5,3.64,
1222,2022-10-13,25.0,4.9,
1223,2022-10-13,57.5,3.2,
1224,2022-10-13,55.0,0.46,
1225,2022-10-13,10,4.63,
1226,2022-10-13,32.5,0.82,
1227,2022-10-13,57.5,3.02,
1228,2022-10-13,12.5,1.69,
1229,2022-10-13,42.5,2.03,
1230,2022-10-13,10,0.07,
1231,2022-10-13,10,1.66,
1232,2022-10-13,42.5,4.27,
1233,2022-10-13,12.5,1.33,
1234,2022-10-13,47.5,3.99,
1235,2022-10-13,35.0,1.85,
1236,2022-10-13,40,1.45,
1237,2022-10-13,60.0,1.57,
1238,2022-10-13,32.5,1.14,
1239,2022-10-13,52.5,4.71,
1240,2022-10-13,12.5,1.08,
1241,2022-10-13,25.0,2.97,
1242,2022-10-13,47.5,1.98,
1243,2022-10-13,32.5,2.44,
1244,2022-10-13,12.5,2.92,
1245,2022-10-13,37.5,2.37,
1246,2022-10-13,42.5,3.06,
1247,2022-10-13,42.5,1.31,
1248,2022-10-13,32.5,3.07,
1249,2022-10-13,25.0,2.67,
1250,2022-10-13,20,2.42,
1251,2022-10-13,55.0,4.06,
1252,2022-10-13,35.0,4.74,
1253,2022-10-13,25.0,0.04,
1254,2022-10-13,47.5,3.63,
1255,2022-10-13,45.0,4.26,
1256,2022-10-13,50.0,0.81,
1257,2022-10-13,45.0,0.41,
1258,2022-10-13,40,0.76,
1259,2022-10-13,20,1.53,
1260,2022-10-13,62.5,4.88,
1261,2022-10-13,22.5,4.38,
1262,2022-10-13,22.5,2.07,
1263,2022-10-13,32.5,4.29,
1264,2022-10-13,10,0.12,
1265,2022-10-13,10,4.71,
1266,2022-10-13,32.5,2.11,
1267,2022-10-13,22.5,4.35,
1268,2022-10-13,20,3.91,
1269,2022-10-13,10,3.45,
1270,2022-10-13,10,0.2,
1271,2022-10-13,22.5,1.23,
1272,2022-10-13,22.5,2.46,
1273,2022-10-13,22.5,3.34,
1274,2022-10-13,55.0,0.18,
1275,2022-10-13,45.0,3.66,
1276,2022-10-13,52.5,2.61,
1277,2022-10-13,55.0,2.91,
1278,2022-10-13,42.5,4.5,
1279,2022-10-13,10,2.99,
1280,2022-10-13,57.5,2.91,
1281,2022-10-13,37.5,4.45,
1282,2022-10-13,22.5,4.29,
1283,2022-10-13,10,4.83,
1284,2022-10-13,32.5,4.2,
1285,2022-10-13,45.0,2.78,
1286,2022-10-13,12.5,1.01,
1287,2022-10-13,12.5,0.02,
1288,2022-10-13,52.5,4.8,
1289,2022-10-13,32.5,2.8,
1290,2022-10-13,32.5,0.45,
1291,2022-10-13,25.0,4.82,
1292,2022-10-13,32.5,2.64,
1293,2022-10-13,30,4.18,
1294,2022-10-13,12.5,0.45,
1295,2022-10-13,10,3.16,
1296,2022-10-13,60.0,3.69,
1297,2022-10-13,22.5,2.84,
1298,2022-10-13,32.5,3.87,
1299,2022-10-13,20,3.53,
1300,2022-10-14,42.5,1.41,
1301,2022-10-14,55.0,2.11,
1302,2022-10-14,55.0,2.42,
1303,2022-10-14,45.0,1.77,
1304,2022-10-14,22.5,2.29,
1305,2022-10-14,10,0.96,
1306,2022-10-14,20,3.84,
1307,2022-10-14,30,1.23,
1308,2022-10-14,57.5,0.95,
1309,2022-10-14,12.5,1.52,
1310,2022-10-14,32.5,0.03,
1311,2022-10-14,20,2.59,
1312,2022-10-14,32.5,3.1,
1313,2022-10-14,45.0,0.5,
1314,2022-10-14,12.5,1.21,
1315,2022-10-14,50.0,1.46,
1316,2022-10-14,42.5,0.51,
1317,2022-10-14,60.0,3.38,
1318,2022-10-14,62.5,3.97,
1319,2022-10-14,20,1.9,
1320,2022-10-14,32.5,3.63,
1321,2022-10-14,40,1.91,
1322,2022-10-14,32.5,0.26,
1323,2022-10-14,22.5,0.97,
1324,2022-10-14,45.0,2.22,
1325,2022-10-14,47.5,3.62,
1326,2022-10-14,37.5,2.12,
1327,2022-10-14,10,4.93,
1328,2022-10-14,32.5,3.49,
1329,2022-10-14,12.5,0.01,
1330,2022-10-14,52.5,2.0,
1331,2022-10-14,30,2.07,
1332,2022-10-14,10,0.85,
1333,2022-10-14,20,2.83,
1334,2022-10-14,10,4.8,
1335,2022-10-14,25.0,3.46,
1336,2022-10-14,55.0,3.25,
1337,2022-10-14,32.5,1.59,
1338,2022-10-14,10,1.88,
1339,2022-10-14,50.0,3.21,
1340,2022-10-14,45.0,2.97,
1341,2022-10-14,12.5,4.25,
1342,2022-10-14,45.0,1.01,
1343,2022-10-14,12.5,2.71,
1344,2022-10-14,30,2.63,
1345,2022-10-14,22.5,2.64,
1346,2022-10-14,20,0.3,
1347,2022-10-14,20,0.2,
1348,2022-10-14,32.5,3.52,
1349,2022-10-14,32.5,1.99,
1350,2022-10-14,35.0,3.94,
1351,2022-10-14,45.0,4.24,
1352,2022-10-14,32.5,0.82,
1353,2022-10-14,12.5,0.62,
1354,2022-10-14,20,3.54,
1355,2022-10-14,22.5,4.42,
1356,2022-10-14,55.0,0.14,
1357,2022-10-14,12.5,1.16,
1358,2022-10-14,10,1.21,
1359,2022-10-14,25.0,3.42,
1360,2022-10-14,47.5,0.56,
1361,2022-10-14,32.5,3.19,
1362,2022-10-14,12.5,4.93,
1363,2022-10-14,12.5,4.8,
1364,2022-10-14,10,1.97,
1365,2022-10-14,60.0,2.87,
1366,2022-10-14,55.0,0.89,
1367,2022-10-14,60.0,2.39,
1368,2022-10-14,35.0,3.87,
1369,2022-10-14,22.5,0.05,
1370,2022-10-14,32.5,3.26,
1371,2022-10-14,12.5,2.03,
1372,2022-10-14,40,1.81,
1373,2022-10-14,12.5,0.19,
1374,2022-10-14,45.0,0.2,
1375,2022-10-14,55.0,1.78,
1376,2022-10-14,30,4.88,
1377,2022-10-14,25.0,2.48,
1378,2022-10-14,55.0,0.39,
1379,2022-10-14,32.5,4.5,
1380,2022-10-14,42.5,2.7,
1381,2022-10-14,60.0,0.03,
1382,2022-10-14,22.5,2.01,
1383,2022-10-14,12.5,0.86,
1384,2022-10-14,32.5,1.62,
1385,2022-10-14,45.0,4.02,
1386,2022-10-14,22.5,4.79,
1387,2022-10-14,57.5,3.92,
1388,2022-10-14,25.0,4.23,
1389,2022-10-14,25.0,2.44,
1390,2022-10-14,55.0,4.16,
1391,2022-10-14,32.5,2.9,
1392,2022-10-14,22.5,2.51,
1393,2022-10-14,42.5,1.5,
1394,2022-10-14,60.0,4.39,
1395,2022-10-14,22.5,0.33,
1396,2022-10-14,40,1.88,
1397,2022-10-14,55.0,1.62,
1398,2022-10-14,35.0,2.87,
1399,2022-10-14,42.5,1.74,
1400,2022-10-15,37.5,0.45,
1401,2022-10-15,22.5,2.46,
1402,2022-10-15,22.5,0.65,
1403,2022-10-15,42.5,0.59,
1404,2022-10-15,57.5,2.73,
1405,2022-10-15,12.5,2.45,
1406,2022-10-15,35.0,1.68,
1407,2022-10-15,55.0,0.81,
1408,2022-10-15,12.5,2.72,
1409,2022-10-15,25.0,3.75,
1410,2022-10-15,22.5,0.24,
1411,2022-10-15,10,3.56,
1412,2022-10-15,55.0,0.95,
1413,2022-10-15,60.0,2.6,
1414,2022-10-15,45.0,0.27,
1415,2022-10-15,35.0,0.58,
1416,2022-10-15,10,4.5,
1417,2022-10-15,12.5,3.02,
1418,2022-10-15,20,1.15,
1419,2022-10-15,62.5,5.0,
1420,2022-10-15,40,3.02,
1421,2022-10-15,32.5,1.09,
1422,2022-10-15,45.0,0.48,
1423,2022-10-15,10,3.17,
1424,2022-10-15,45.0,2.29,
1425,2022-10-15,25.0,4.39,
1426,2022-10-15,52.5,1.76,
1427,2022-10-15,32.5,0.53,
1428,2022-10-15,42.5,0.99,
1429,2022-10-15,10,4.71,
1430,2022-10-15,10,3.91,
1431,2022-10-15,52.5,1.32,
1432,2022-10-15,45.0,4.59,
1433,2022-10-15,37.5,0.99,
1434,2022-10-15,32.5,1.26,
1435,2022-10-15,12.5,1.17,
1436,2022-10-15,22.5,4.14,
1437,2022-10-15,10,3.67,
1438,2022-10-15,20,3.09,
1439,2022-10-15,47.5,4.02,
1440,2022-10-15,12.5,3.39,
1441,2022-10-15,45.0,2.1,
1442,2022-10-15,12.5,4.94,
1443,2022-10-15,45.0,2.03,
1444,2022-10-15,25.0,2.89,
1445,2022-10-15,47.5,4.77,
1446,2022-10-15,12.5,2.96,
1447,2022-10-15,35.0,0.4,
1448,2022-10-15,32.5,1.44,
1449,2022-10-15,12.5,3.37,
1450,2022-10-15,22.5,2.2,
1451,2022-10-15,20,0.89,
1452,2022-10-15,12.5,4.29,
1453,2022-10-15,57.5,1.03,
1454,2022-10-15,25.0,0.64,
1455,2022-10-15,45.0,0.72,
1456,2022-10-15,32.5,4.9,
1457,2022-10-15,22.5,3.61,
1458,2022-10-15,45.0,4.19,
1459,2022-10-15,57.5,1.85,
1460,2022-10-15,42.5,2.53,
1461,2022-10-15,22.5,4.26,
1462,2022-10-15,47.5,3.39,
1463,2022-10-15,50.0,1.72,
1464,2022-10-15,42.5,1.1,
1465,2022-10-15,50,4.56,
1466,2022-10-15,22.5,3.45,
1467,2022-10-15,45.0,4.62,
1468,2022-10-15,55.0,3.55,
1469,2022-10-15,45.0,0.44,
1470,2022-10-15,45.0,1.95,
1471,2022-10-15,10,4.93,
1472,2022-10-15,57.5,2.84,
1473,2022-10-15,57.5,4.75,
1474,2022-10-15,35.0,3.26,
1475,2022-10-15,47.5,4.8,
1476,2022-10-15,42.5,3.56,
1477,2022-10-15,22.5,0.91,
1478,2022-10-15,12.5,2.49,
1479,2022-10-15,22.5,2.7,
1480,2022-10-15,10,3.32,
1481,2022-10-15,20,1.39,
1482,2022-10-15,22.5,2.54,
1483,2022-10-15,52.5,1.93,
1484,2022-10-15,42.5,0.41,
1485,2022-10-15,35.0,1.66,
1486,2022-10-15,32.5,2.16,
1487,2022-10-15,10,2.18,
1488,2022-10-15,10,0.76,
1489,2022-10-15,45.0,2.13,
1490,2022-10-15,10,3.61,
1491,2022-10-15,52.5,1.43,
1492,2022-10-15,50,2.01,
1493,2022-10-15,60.0,0.37,
1494,2022-10-15,60.0,2.42,
1495,2022-10-15,42.5,4.07,
1496,2022-10-15,42.5,0.32,
1497,2022-10-15,60.0,2.58,
1498,2022-10-15,20,4.52,
1499,2022-10-15,40,4.16,
1500,2022-10-16,57.5,4.59,
1501,2022-10-16,60.0,1.81,
1502,2022-10-16,35.0,3.02,
1503,2022-10-16,20,2.8,
1504,2022-10-16,22.5,1.27,
1505,2022-10-16,42.5,4.22,
1506,2022-10-16,10,4.75,
1507,2022-10-16,42.5,1.64,
1508,2022-10-16,55.0,3.62,
1509,2022-10-16,22.5,3.91,
1510,2022-10-16,47.5,0.3,
1511,2022-10-16,22.5,1.9,
1512,2022-10-16,47.5,0.06,
1513,2022-10-16,47.5,1.07,
1514,2022-10-16,57.5,4.51,
1515,2022-10-16,32.5,1.73,
1516,2022-10-16,25.0,4.53,
1517,2022-10-16,55.0,0.69,
1518,2022-10-16,62.5,3.43,
1519,2022-10-16,12.5,4.41,
1520,2022-10-16,42.5,3.66,
1521,2022-10-16,47.5,2.56,
1522,2022-10-16,45.0,3.07,
1523,2022-10-16,10,3.57,
1524,2022-10-16,30,2.95,
1525,2022-10-16,55.0,4.84,
1526,2022-10-16,35.0,4.62,
1527,2022-10-16,57.5,1.25,
1528,2022-10-16,52.5,4.28,
1529,2022-10-16,52.5,2.9,
1530,2022-10-16,35.0,3.7,
1531,2022-10-16,22.5,1.98,
1532,2022-10-16,22.5,4.4,
1533,2022-10-16,10,3.28,
1534,2022-10-16,32.5,0.11,
1535,2022-10-16,57.5,3.22,
1536,2022-10-16,32.5,0.24,
1537,2022-10-16,32.5,1.81,
1538,2022-10-16,35.0,3.63,
1539,2022-10-16,57.5,1.27,
1540,2022-10-16,52.5,1.3,
1541,2022-10-16,52.5,1.93,
1542,2022-10-16,22.5,2.14,
1543,2022-10-16,47.5,2.43,
1544,2022-10-16,42.5,1.33,
1545,2022-10-16,32.5,4.74,
1546,2022-10-16,57.5,1.35,
1547,2022-10-16,22.5,3.71,
1548,2022-10-16,10,3.54,
1549,2022-10-16,25.0,3.96,
1550,2022-10-16,12.5,4.23,
1551,2022-10-16,10,4.49,
