Order_ID, Date_, Subtotal, Tip, Coupon_Code, Time_
633,2022-10-8,35.0,0.76,,14:30
634,2022-10-8,75.0,2.28,,13:14
635,2022-10-8,55.0,4.01,,16:42
636,2022-10-8,30.0,2.98,,14:21
637,2022-10-8,85.0,0.63,,18:42
638,2022-10-8,55.0,4.66,,16:8
639,2022-10-8,40.0,1.07,,17:41
640,2022-10-8,62.5,0.79,,21:19
641,2022-10-8,60.0,4.23,,21:51
642,2022-10-8,45.0,0.56,,16:22
643,2022-10-8,10.0,4.96,,13:42
644,2022-10-8,52.5,2.53,,17:21
645,2022-10-8,45.0,0.47,,22:14
646,2022-10-8,62.5,3.17,,12:7
647,2022-10-8,65.0,4.08,,18:45
648,2022-10-8,70.0,3.69,,22:53
649,2022-10-8,40.0,1.72,,18:22
650,2022-10-8,70.5,3.9,,13:9
651,2022-10-8,72.5,2.24,,17:1
652,2022-10-8,12.5,1.72,,14:0
653,2022-10-8,35.0,3.43,,11:51
654,2022-10-8,50.0,0.92,,13:25
655,2022-10-8,10.0,4.98,,16:5
656,2022-10-8,22.5,4.31,,15:16
657,2022-10-8,90.0,2.46,,12:38
658,2022-10-8,10.0,3.86,,11:8
659,2022-10-8,50.0,4.45,,13:6
660,2022-10-8,42.5,0.25,,19:20
661,2022-10-8,12.5,2.86,,13:49
662,2022-10-8,50.0,1.15,,11:57
663,2022-10-9,48.0,0.33,,18:32
664,2022-10-9,50.0,2.41,,13:55
665,2022-10-9,22.5,2.75,,19:0
666,2022-10-9,60.0,3.49,,11:29
667,2022-10-9,70.0,2.97,,11:15
668,2022-10-9,72.5,1.63,,15:21
669,2022-10-9,12.5,0.16,,19:43
670,2022-10-9,10.0,2.15,,11:40
671,2022-10-9,25.0,2.08,,12:1
672,2022-10-9,27.5,0.65,,15:7
673,2022-10-9,32.5,3.87,,14:2
674,2022-10-9,40.0,4.29,,15:17
675,2022-10-9,35.0,2.82,,14:10
676,2022-10-9,10.0,0.12,,21:47
677,2022-10-9,10.0,4.54,,14:29
678,2022-10-9,75.0,1.54,,11:25
679,2022-10-9,47.5,4.57,,14:11
680,2022-10-9,35.0,4.09,,18:43
681,2022-10-9,20.0,1.02,,16:21
682,2022-10-9,25.0,3.21,,20:45
683,2022-10-9,22.5,3.35,,21:51
684,2022-10-9,57.5,3.31,,15:16
685,2022-10-9,45.0,0.48,,11:12
686,2022-10-9,10.0,4.52,,22:27
687,2022-10-9,77.5,1.93,,15:4
688,2022-10-9,20.0,1.23,,18:45
689,2022-10-9,60.0,4.11,,20:29
690,2022-10-9,22.5,4.85,,20:59
691,2022-10-9,65.0,1.73,,14:5
692,2022-10-9,65.0,4.96,,19:22
693,2022-10-9,70.0,1.56,,17:11
694,2022-10-9,30.0,0.68,,14:7
695,2022-10-9,47.5,4.64,,14:21
696,2022-10-9,37.5,1.65,,17:14
697,2022-10-9,30.0,3.15,,18:2
698,2022-10-9,62.5,2.17,,21:37
699,2022-10-9,50.0,4.2,,19:22
700,2022-10-9,60.0,4.78,,19:35
701,2022-10-9,57.5,2.45,,12:23
702,2022-10-9,62.5,0.91,,12:54
703,2022-10-9,22.5,4.47,,21:57
704,2022-10-9,20.0,4.08,,22:5
705,2022-10-9,15.0,2.66,,17:51
706,2022-10-9,55.0,0.18,,22:23
707,2022-10-9,30.0,2.07,,19:22
708,2022-10-9,55.0,2.28,,20:33
709,2022-10-9,20.0,1.38,,18:25
710,2022-10-9,25.0,4.3,,21:23
711,2022-10-9,57.5,0.61,,11:10
712,2022-10-9,60.0,1.66,,15:38
713,2022-10-9,47.5,2.93,,18:54
714,2022-10-9,52.5,4.22,,13:43
715,2022-10-9,50.5,3.91,,22:18
716,2022-10-9,57.5,4.61,,19:43
717,2022-10-9,32.5,4.86,,11:58
718,2022-10-9,45.0,2.05,,20:30
719,2022-10-9,45.0,3.55,,22:8
720,2022-10-9,32.5,2.18,,13:48
721,2022-10-9,70.0,3.53,,19:46
722,2022-10-9,18.0,4.9,,18:26
723,2022-10-9,52.5,4.83,,18:43
724,2022-10-9,40.0,4.33,,21:58
725,2022-10-9,57.5,1.4,,17:6
726,2022-10-9,32.5,2.08,,22:34
727,2022-10-9,30.0,2.43,,22:35
728,2022-10-9,72.5,1.2,,17:23
729,2022-10-9,37.5,0.51,,11:54
730,2022-10-9,47.5,0.39,,16:18
731,2022-10-9,25.0,2.31,,14:35
732,2022-10-9,42.5,1.93,,20:32
733,2022-10-9,35.0,1.81,,21:32
734,2022-10-9,20.0,4.79,,21:16
735,2022-10-9,67.5,1.2,,17:34
736,2022-10-9,50.0,1.18,,15:23
737,2022-10-9,62.5,0.75,,11:52
738,2022-10-9,30.0,1.86,,11:16
739,2022-10-9,55.0,4.18,,17:17
740,2022-10-9,47.5,4.93,,19:52
741,2022-10-9,27.5,3.5,,15:19
742,2022-10-9,10.0,0.22,,18:8
743,2022-10-9,45.0,0.06,,12:22
744,2022-10-9,42.5,1.11,,16:38
745,2022-10-9,15.0,1.52,,20:25
746,2022-10-9,10.0,3.32,,13:31
747,2022-10-9,70.0,1.1,,19:13
748,2022-10-9,65.0,4.19,,21:57
749,2022-10-9,37.5,3.48,,20:43
750,2022-10-9,55.0,3.06,,15:21
751,2022-10-9,70.0,2.28,,20:23
752,2022-10-9,12.5,4.58,,20:49
753,2022-10-9,57.5,0.49,,14:49
754,2022-10-9,22.5,3.11,,16:40
755,2022-10-9,42.5,3.6,,11:33
756,2022-10-9,55.0,3.48,,19:22
757,2022-10-9,62.5,1.45,,13:43
758,2022-10-9,85.0,2.09,,16:11
759,2022-10-9,80.0,0.33,,14:8
760,2022-10-9,23.0,0.09,,21:50
761,2022-10-9,15.0,0.51,,18:19
762,2022-10-9,77.5,0.23,,14:4
763,2022-10-9,15.0,0.14,,20:28
764,2022-10-9,47.5,1.38,,19:8
765,2022-10-9,45.0,0.19,,19:14
766,2022-10-9,25.0,2.66,,11:16
767,2022-10-9,60.0,4.26,,20:23
768,2022-10-9,60.0,4.78,,15:37
769,2022-10-9,27.5,1.54,,17:18
770,2022-10-9,72.5,4.5,,22:34
771,2022-10-9,42.5,0.95,,17:26
772,2022-10-9,20.0,2.72,,16:53
773,2022-10-9,25.0,0.39,,11:49
774,2022-10-10,47.5,1.17,,20:3
775,2022-10-10,37.5,4.37,,14:19
776,2022-10-10,12.5,0.63,,15:46
777,2022-10-10,35.0,0.28,,11:33
778,2022-10-10,45.0,3.78,,19:42
779,2022-10-10,60.0,4.05,,11:10
780,2022-10-10,45.0,2.69,,20:46
781,2022-10-10,30.0,2.15,,16:14
782,2022-10-10,57.5,4.5,,20:45
783,2022-10-10,45.0,2.49,,15:38
784,2022-10-10,67.5,3.04,,16:9
785,2022-10-10,27.5,4.49,,20:29
786,2022-10-10,30.0,2.86,,15:37
787,2022-10-10,27.5,4.54,,12:6
788,2022-10-10,52.5,2.27,,18:4
789,2022-10-10,37.5,2.74,,11:25
790,2022-10-10,20.0,3.08,,11:16
791,2022-10-10,65.0,3.75,,16:43
792,2022-10-10,52.5,3.82,,11:5
793,2022-10-10,27.5,3.43,,15:41
794,2022-10-10,25.0,3.65,,18:49
795,2022-10-10,30.0,3.53,,21:10
796,2022-10-10,60.0,3.44,,19:57
797,2022-10-10,15.0,2.23,,19:12
798,2022-10-10,65.0,3.88,,17:59
799,2022-10-10,20.0,3.65,,21:54
800,2022-10-10,20.5,3.84,,11:17
801,2022-10-10,75.0,0.27,,13:59
802,2022-10-10,12.5,1.11,,19:11
803,2022-10-10,27.5,1.9,,15:39
804,2022-10-10,10.0,0.76,,12:33
805,2022-10-10,80.0,0.68,,20:39
806,2022-10-10,65.0,0.36,,21:12
807,2022-10-10,65.0,1.92,,13:52
808,2022-10-10,22.5,1.15,,14:23
809,2022-10-10,30.0,2.43,,19:59
810,2022-10-10,20.0,3.83,,16:26
811,2022-10-10,12.5,4.17,,13:43
812,2022-10-10,32.5,4.56,,13:39
813,2022-10-10,52.5,1.64,,15:17
814,2022-10-10,35.0,1.43,,18:43
815,2022-10-10,37.5,2.96,,22:56
816,2022-10-10,25.0,0.68,,17:47
817,2022-10-10,50.0,0.33,,13:13
818,2022-10-10,10.0,0.49,,22:22
819,2022-10-10,80.0,2.69,,15:41
820,2022-10-10,77.5,4.65,,15:14
821,2022-10-10,62.5,2.05,,19:8
822,2022-10-10,25.0,1.07,,12:18
823,2022-10-10,12.5,3.13,,15:50
824,2022-10-10,10.0,2.03,,21:29
825,2022-10-10,75.0,3.2,,19:4
826,2022-10-10,35.0,2.12,,17:30
827,2022-10-10,25.0,2.31,,18:52
828,2022-10-10,10.0,2.62,,12:3
829,2022-10-10,12.5,2.77,,11:50
830,2022-10-10,60.0,2.98,,18:2
831,2022-10-10,10.0,0.55,,20:53
832,2022-10-10,57.5,1.02,,18:41
833,2022-10-10,22.5,4.02,,15:23
834,2022-10-10,70.0,4.35,,14:42
835,2022-10-10,20.0,0.81,,11:34
836,2022-10-10,37.5,3.55,,12:46
837,2022-10-10,60.0,2.68,,18:10
838,2022-10-10,72.5,4.05,,13:0
839,2022-10-10,77.5,4.31,,22:28
840,2022-10-10,52.5,1.92,,12:39
841,2022-10-10,40.0,0.24,,15:24
842,2022-10-10,30.0,2.91,,13:48
843,2022-10-10,62.5,1.83,,11:27
844,2022-10-10,80.0,4.24,,11:44
845,2022-10-10,58.0,0.61,,14:3
846,2022-10-10,35.5,4.13,,12:42
847,2022-10-10,75.0,1.46,,16:35
848,2022-10-10,25.0,3.18,,17:34
849,2022-10-10,65.0,3.71,,21:8
850,2022-10-10,60.0,1.19,,18:25
851,2022-10-10,42.5,1.05,,19:43
852,2022-10-10,37.5,2.02,,19:35
853,2022-10-10,52.5,0.09,,16:7
854,2022-10-10,47.5,2.55,,15:21
855,2022-10-10,42.5,2.1,,13:28
856,2022-10-10,22.5,2.63,,13:54
857,2022-10-10,20.0,1.77,,18:28
858,2022-10-10,70.0,4.87,,16:2
859,2022-10-10,50.0,2.26,,21:4
860,2022-10-10,12.5,0.35,,22:50
861,2022-10-10,25.0,2.57,,21:6
862,2022-10-10,30.0,4.13,,16:0
863,2022-10-10,27.5,2.47,,17:53
864,2022-10-10,82.5,0.05,,22:30
865,2022-10-10,70.0,2.88,,14:58
866,2022-10-10,60.0,3.29,,11:40
867,2022-10-10,52.5,2.42,,19:33
868,2022-10-10,20.0,4.59,,13:22
869,2022-10-10,72.5,2.1,,19:6
870,2022-10-10,15.0,3.34,,17:13
871,2022-10-10,60.5,1.65,,21:42
872,2022-10-10,12.5,4.13,,21:5
873,2022-10-10,30.0,4.03,,20:35
874,2022-10-10,30.0,3.62,,13:43
875,2022-10-10,25.0,4.05,,14:56
876,2022-10-10,30.0,2.67,,15:27
877,2022-10-10,65.0,0.0,,22:0
878,2022-10-10,40.0,3.85,,22:11
879,2022-10-10,75.0,3.69,,21:57
880,2022-10-10,35.0,4.08,,21:53
881,2022-10-10,40.0,3.61,,15:55
882,2022-10-10,12.5,2.06,,19:56
883,2022-10-10,15.0,4.79,,17:52
884,2022-10-10,70.0,3.78,,14:52
885,2022-10-10,42.5,3.74,,19:42
886,2022-10-10,12.5,2.87,,20:33
887,2022-10-10,65.0,4.35,,12:31
888,2022-10-10,55.0,0.62,,22:12
889,2022-10-10,65.0,2.58,,11:36
890,2022-10-10,12.5,4.59,,14:50
891,2022-10-10,12.5,2.37,,11:36
892,2022-10-10,75.0,3.48,,11:4
893,2022-10-10,35.0,3.89,,12:52
894,2022-10-10,35.0,1.45,,22:21
895,2022-10-11,55.0,2.15,,16:19
896,2022-10-11,67.5,2.14,,15:47
897,2022-10-11,37.5,4.63,,12:3
898,2022-10-11,15.0,3.53,,13:30
899,2022-10-11,32.5,3.14,,18:50
900,2022-10-11,72.5,2.81,,18:24
901,2022-10-11,32.5,3.19,,14:53
902,2022-10-11,10.0,0.5,,16:33
903,2022-10-11,62.5,4.96,,19:49
904,2022-10-11,45.0,0.92,,13:21
905,2022-10-11,42.5,3.68,,22:21
906,2022-10-11,10.0,4.18,,18:19
907,2022-10-11,20.0,2.28,,21:57
908,2022-10-11,65.0,3.25,,15:14
909,2022-10-11,82.5,2.31,,13:26
910,2022-10-11,45.0,0.37,,17:23
911,2022-10-11,60.0,3.16,,19:58
912,2022-10-11,67.5,3.57,,16:55
913,2022-10-11,65.0,2.0,,21:24
914,2022-10-11,50.0,4.56,,11:38
915,2022-10-11,37.5,2.29,,17:53
916,2022-10-11,62.5,3.06,,13:20
917,2022-10-11,50.0,1.81,,22:4
918,2022-10-11,12.5,1.45,,19:51
919,2022-10-11,20.0,0.0,,20:24
920,2022-10-11,55.0,2.94,,16:55
921,2022-10-11,10.0,4.1,,20:3
922,2022-10-11,50.0,2.87,,17:23
923,2022-10-11,22.5,1.99,,18:0
924,2022-10-11,30.0,4.56,,19:32
925,2022-10-11,30.0,1.32,,20:27
926,2022-10-11,62.5,0.49,,20:20
927,2022-10-11,62.5,4.73,,11:57
928,2022-10-11,65.0,3.87,,11:6
929,2022-10-11,30.0,4.63,,19:9
930,2022-10-11,10.0,3.74,,17:24
931,2022-10-11,52.5,2.39,,14:49
932,2022-10-11,50.0,4.34,,14:55
933,2022-10-11,52.5,3.1,,18:26
934,2022-10-11,20.0,4.74,,17:53
935,2022-10-11,65.0,2.84,,20:41
936,2022-10-11,57.5,0.34,,19:29
937,2022-10-11,40.0,0.15,,16:0
938,2022-10-11,65.0,2.18,,11:39
939,2022-10-11,57.5,4.93,,18:26
940,2022-10-11,20.0,4.13,,19:9
941,2022-10-11,35.0,2.05,,20:28
942,2022-10-11,57.5,3.58,,19:59
943,2022-10-11,35.0,3.62,,22:57
944,2022-10-11,30.0,4.69,,12:33
945,2022-10-11,12.5,0.7,,16:9
946,2022-10-11,47.5,1.13,,21:56
947,2022-10-11,72.5,3.52,,12:37
948,2022-10-11,15.0,0.33,,19:58
949,2022-10-11,52.5,4.05,,20:39
950,2022-10-11,37.5,2.52,,16:51
951,2022-10-11,32.5,4.72,,13:50
952,2022-10-11,63.0,2.57,,13:55
953,2022-10-11,25.0,2.75,,18:2
954,2022-10-11,62.5,2.76,,20:2
955,2022-10-11,35.0,4.06,,15:51
956,2022-10-11,40.0,0.7,,16:48
957,2022-10-11,62.5,0.57,,22:22
958,2022-10-11,60.0,2.48,,13:6
959,2022-10-11,60.0,0.78,,11:18
960,2022-10-11,52.5,0.75,,12:1
961,2022-10-11,35.0,2.61,,22:59
962,2022-10-11,15.0,2.88,,12:17
963,2022-10-11,80.0,1.92,,22:42
964,2022-10-11,70.0,2.35,,13:35
965,2022-10-11,60.5,1.27,,19:26
966,2022-10-11,32.5,3.09,,12:51
967,2022-10-11,22.5,0.58,,20:59
968,2022-10-11,12.5,4.07,,11:15
969,2022-10-11,35.0,4.39,,15:3
970,2022-10-11,72.5,0.32,,22:40
971,2022-10-11,40.0,4.49,,19:27
972,2022-10-11,30.0,2.39,,19:15
973,2022-10-11,15.0,2.85,,17:3
974,2022-10-11,15.0,3.44,,12:22
975,2022-10-11,35.0,0.43,,22:24
976,2022-10-11,25.0,0.66,,20:33
977,2022-10-11,52.5,1.95,,13:13
978,2022-10-11,27.5,0.61,,15:40
979,2022-10-11,50.0,3.81,,14:6
980,2022-10-11,20.0,4.35,,16:33
981,2022-10-11,37.5,2.34,,12:9
982,2022-10-11,30.0,0.66,,11:22
983,2022-10-11,62.5,4.59,,17:1
984,2022-10-11,65.0,1.42,,18:19
985,2022-10-11,20.0,1.09,,11:40
986,2022-10-11,62.5,0.6,,18:5
987,2022-10-11,15.0,1.38,,14:11
988,2022-10-11,27.5,2.87,,19:1
989,2022-10-11,47.5,4.63,,20:14
990,2022-10-11,75.0,0.67,,16:37
991,2022-10-11,57.5,0.38,,11:48
992,2022-10-11,70.0,4.31,,15:25
993,2022-10-11,62.5,2.66,,14:8
994,2022-10-11,15.0,1.74,,20:8
995,2022-10-11,27.5,3.33,,16:43
996,2022-10-11,35.0,3.56,,18:10
997,2022-10-11,40.0,2.15,,15:44
998,2022-10-11,25.0,2.95,,16:19
999,2022-10-11,72.5,3.89,,18:10
1000,2022-10-11,12.5,4.28,,13:23
1001,2022-10-11,65.0,1.15,,14:9
1002,2022-10-11,15.0,3.18,,11:23
1003,2022-10-11,57.5,3.29,,16:3
1004,2022-10-11,72.5,2.13,,15:37
1005,2022-10-11,22.5,1.91,,19:50
1006,2022-10-11,65.0,0.01,,14:2
1007,2022-10-11,75.0,4.09,,15:56
1008,2022-10-11,65.0,1.49,,15:19
1009,2022-10-11,42.5,2.81,,22:38
1010,2022-10-11,20.5,0.96,,14:27
1011,2022-10-11,57.5,0.23,,17:56
1012,2022-10-11,45.0,3.1,,11:41
1013,2022-10-11,12.5,2.87,,11:12
1014,2022-10-11,35.0,3.77,,11:53
1015,2022-10-11,42.5,3.23,,19:14
1016,2022-10-11,35.0,2.26,,21:30
1017,2022-10-11,40.0,1.32,,22:3
1018,2022-10-11,15.0,4.81,,17:1
1019,2022-10-11,52.5,2.72,,14:2
1020,2022-10-11,22.5,1.28,,22:55
1021,2022-10-11,10.0,0.49,,11:49
1022,2022-10-11,20.0,2.95,,11:50
1023,2022-10-12,10.0,0.12,,14:28
1024,2022-10-12,42.5,3.5,,20:37
1025,2022-10-12,30.0,1.23,,17:17
1026,2022-10-12,45.0,0.46,,11:1
1027,2022-10-12,15.0,1.22,,20:4
1028,2022-10-12,52.5,4.65,,13:4
1029,2022-10-12,40.0,2.93,,11:58
1030,2022-10-12,70.0,3.44,,19:8
1031,2022-10-12,60.0,1.04,,18:8
1032,2022-10-12,47.5,2.54,,13:58
1033,2022-10-12,15.0,0.55,,17:18
1034,2022-10-12,37.5,1.42,,21:18
1035,2022-10-12,8.0,2.9,,15:12
1036,2022-10-12,35.0,0.0,,20:3
1037,2022-10-12,25.0,3.22,,13:23
1038,2022-10-12,65.0,3.67,,19:8
1039,2022-10-12,67.5,0.22,,16:42
1040,2022-10-12,22.5,3.53,,18:12
1041,2022-10-12,65.0,0.19,,20:5
1042,2022-10-12,10.0,3.89,,18:14
1043,2022-10-12,37.5,2.19,,19:58
1044,2022-10-12,67.5,1.85,,21:36
1045,2022-10-12,22.5,2.19,,22:11
1046,2022-10-12,72.5,3.17,,13:44
1047,2022-10-12,40.0,4.42,,13:57
1048,2022-10-12,15.0,4.97,,19:28
1049,2022-10-12,20.0,4.13,,11:30
1050,2022-10-12,12.5,1.12,,17:3
1051,2022-10-12,53.0,3.8,,22:42
1052,2022-10-12,62.5,1.76,,22:14
1053,2022-10-12,12.5,0.25,,12:12
1054,2022-10-12,45.0,1.15,,11:28
1055,2022-10-12,20.0,4.51,,14:57
1056,2022-10-12,55.5,0.98,,22:5
1057,2022-10-12,10.0,3.18,,15:10
1058,2022-10-12,12.5,4.67,,18:53
1059,2022-10-12,62.5,3.65,,16:45
1060,2022-10-12,40.0,2.04,,20:56
1061,2022-10-12,30.0,4.71,,14:40
1062,2022-10-12,50.0,3.8,,16:13
1063,2022-10-12,20.0,1.71,,17:5
1064,2022-10-12,25.0,0.2,,18:34
1065,2022-10-12,55.0,2.0,,18:40
1066,2022-10-12,62.5,1.29,,13:47
1067,2022-10-12,35.0,3.7,,21:29
1068,2022-10-12,50.0,0.4,,14:39
1069,2022-10-12,42.5,1.42,,13:25
1070,2022-10-12,70.0,2.48,,21:45
1071,2022-10-12,32.5,2.73,,15:35
1072,2022-10-12,55.0,4.48,,14:20
1073,2022-10-12,12.5,1.26,,20:14
1074,2022-10-12,10.0,4.04,,14:24
1075,2022-10-12,65.0,2.68,,11:0
1076,2022-10-12,50.0,4.89,,21:30
1077,2022-10-12,42.5,0.25,,20:20
1078,2022-10-12,20.0,3.28,,13:11
1079,2022-10-12,77.5,3.54,,22:10
1080,2022-10-12,10.0,3.54,,22:26
1081,2022-10-12,30.0,4.96,,21:14
1082,2022-10-12,75.0,4.06,,18:48
1083,2022-10-12,67.5,3.52,,20:4
1084,2022-10-12,47.5,4.71,,12:44
1085,2022-10-12,20.0,2.03,,17:8
1086,2022-10-12,55.0,1.76,,22:12
1087,2022-10-12,22.5,3.17,,21:23
1088,2022-10-12,60.0,3.26,,16:48
1089,2022-10-12,75.0,0.51,,11:55
1090,2022-10-12,62.5,4.04,,14:57
1091,2022-10-12,52.5,2.87,,14:51
1092,2022-10-12,60.0,1.72,,18:22
1093,2022-10-12,32.5,4.45,,12:42
1094,2022-10-12,22.5,1.29,,15:16
1095,2022-10-12,25.0,3.92,,20:7
1096,2022-10-12,30.0,3.42,,18:7
1097,2022-10-12,20.0,0.26,,16:36
1098,2022-10-12,45.0,3.67,,15:59
1099,2022-10-12,62.5,2.6,,15:28
1100,2022-10-12,35.0,1.97,,15:57
1101,2022-10-12,12.5,1.7,,18:46
1102,2022-10-12,10.0,3.18,,21:25
1103,2022-10-12,48.0,4.6,,12:6
1104,2022-10-12,60.0,4.93,,21:53
1105,2022-10-12,42.5,1.9,,13:13
1106,2022-10-12,55.0,3.14,,11:32
1107,2022-10-12,52.5,1.0,,11:3
1108,2022-10-12,65.0,1.77,,15:33
1109,2022-10-12,32.5,2.12,,17:8
1110,2022-10-12,50.5,1.04,,11:4
1111,2022-10-12,70.0,3.5,,11:2
1112,2022-10-12,15.0,2.31,,15:13
1113,2022-10-12,8.0,0.02,,13:31
1114,2022-10-12,30.0,4.69,,11:18
1115,2022-10-12,20.0,0.68,,15:43
1116,2022-10-12,15.0,0.59,,11:36
1117,2022-10-12,50.0,3.44,,18:3
1118,2022-10-12,30.0,4.17,,11:13
1119,2022-10-12,15.0,1.41,,15:10
1120,2022-10-12,87.5,3.25,,18:9
1121,2022-10-12,25.0,3.18,,17:9
1122,2022-10-12,20.0,1.17,,19:14
1123,2022-10-12,12.5,4.03,,18:53
1124,2022-10-12,30.0,3.38,,16:12
1125,2022-10-12,42.5,0.0,,20:24
1126,2022-10-12,12.5,3.74,,12:12
1127,2022-10-12,77.5,1.44,,19:43
1128,2022-10-12,50.0,2.94,,22:40
1129,2022-10-12,35.0,0.75,,19:17
1130,2022-10-12,45.0,3.74,,12:27
1131,2022-10-12,70.0,3.89,,11:41
1132,2022-10-12,12.5,0.94,,11:56
1133,2022-10-12,37.5,0.41,,19:7
1134,2022-10-12,32.5,2.7,,17:26
1135,2022-10-12,27.5,2.36,,21:29
1136,2022-10-12,50.0,1.04,,21:32
1137,2022-10-12,42.5,4.47,,21:3
1138,2022-10-12,45.0,1.3,,22:17
1139,2022-10-12,47.5,4.28,,16:52
1140,2022-10-12,62.5,0.99,,15:14
1141,2022-10-12,45.0,3.36,,22:52
1142,2022-10-12,20.0,1.69,,18:39
1143,2022-10-12,30.0,4.87,,17:5
1144,2022-10-12,50.0,1.77,,22:25
1145,2022-10-12,35.5,4.62,,11:1
1146,2022-10-12,20.0,0.83,,20:10
1147,2022-10-12,10.0,4.98,,20:52
1148,2022-10-12,15.0,4.34,,16:52
1149,2022-10-12,72.5,4.16,,18:55
1150,2022-10-12,82.5,3.86,,22:52
1151,2022-10-12,30.0,0.79,,18:15
1152,2022-10-12,90.0,0.45,,22:18
1153,2022-10-12,12.5,0.86,,13:29
1154,2022-10-12,70.0,1.08,,21:55
1155,2022-10-12,20.0,0.27,,20:50
1156,2022-10-12,40.0,4.54,,13:34
1157,2022-10-12,40.0,4.22,,20:0
1158,2022-10-12,57.5,4.65,,21:34
1159,2022-10-12,35.0,1.71,,15:8
1160,2022-10-12,55.0,3.55,,18:47
1161,2022-10-12,75.0,1.33,,15:36
1162,2022-10-12,27.5,3.78,,17:25
1163,2022-10-12,10.0,2.06,,20:39
1164,2022-10-12,42.5,0.77,,19:27
1165,2022-10-12,45.0,1.83,,16:24
1166,2022-10-12,40.0,4.14,,14:53
1167,2022-10-12,40.0,0.23,,14:41
1168,2022-10-12,75.0,3.7,,14:20
1169,2022-10-12,25.0,3.31,,15:29
1170,2022-10-12,27.5,0.5,,21:18
1171,2022-10-13,22.5,1.75,,19:0
1172,2022-10-13,47.5,0.51,,19:57
1173,2022-10-13,22.5,2.49,,13:55
1174,2022-10-13,30.0,0.54,,13:41
1175,2022-10-13,20.0,3.81,,21:31
1176,2022-10-13,67.5,1.93,,19:29
1177,2022-10-13,20.0,3.36,,12:54
1178,2022-10-13,65.0,2.71,,13:56
1179,2022-10-13,12.5,3.85,,22:27
1180,2022-10-13,20.0,3.78,,17:13
1181,2022-10-13,67.5,3.58,,12:10
1182,2022-10-13,22.5,2.03,,12:33
1183,2022-10-13,42.5,2.74,,16:37
1184,2022-10-13,47.5,4.5,,20:43
1185,2022-10-13,67.5,4.57,,12:9
1186,2022-10-13,20.0,4.46,,21:42
1187,2022-10-13,70.0,1.3,,19:51
1188,2022-10-13,15.0,0.47,,20:4
1189,2022-10-13,55.0,3.78,,22:47
1190,2022-10-13,60.0,1.4,,21:52
1191,2022-10-13,45.0,1.33,,20:16
1192,2022-10-13,35.0,4.24,,20:30
1193,2022-10-13,30.0,1.31,,13:18
1194,2022-10-13,67.5,3.5,,22:17
1195,2022-10-13,42.5,4.01,,13:40
1196,2022-10-13,40.0,0.38,,17:37
1197,2022-10-13,62.5,2.79,,16:45
1198,2022-10-13,75.0,2.09,,18:9
1199,2022-10-13,27.5,3.05,,19:7
1200,2022-10-13,12.5,4.48,,16:13
1201,2022-10-13,20.0,3.55,,12:6
1202,2022-10-13,15.0,2.1,,20:52
1203,2022-10-13,12.5,4.15,,11:9
1204,2022-10-13,42.5,1.42,,14:44
1205,2022-10-13,35.0,1.24,,22:30
1206,2022-10-13,42.5,0.96,,11:42
1207,2022-10-13,67.5,3.68,,14:40
1208,2022-10-13,25.0,1.93,,18:45
1209,2022-10-13,55.0,0.61,,14:55
1210,2022-10-13,45.0,4.88,,18:45
1211,2022-10-13,40.0,2.22,,19:24
1212,2022-10-13,37.5,2.8,,16:23
1213,2022-10-13,22.5,3.84,,20:13
1214,2022-10-13,45.0,2.38,,22:47
1215,2022-10-13,12.5,4.77,,17:3
1216,2022-10-13,70.0,2.92,,16:6
1217,2022-10-13,32.5,3.0,,20:40
1218,2022-10-13,67.5,4.34,,21:12
1219,2022-10-13,55.0,0.4,,11:26
1220,2022-10-13,70.0,2.36,,11:32
1221,2022-10-13,67.5,4.26,,17:3
1222,2022-10-13,12.5,1.85,,11:34
1223,2022-10-13,70.5,2.64,,17:4
1224,2022-10-13,30.0,1.63,,13:10
1225,2022-10-13,65.0,1.57,,17:31
1226,2022-10-13,30.0,4.49,,13:19
1227,2022-10-13,15.0,2.93,,12:58
1228,2022-10-13,47.5,1.34,,15:9
1229,2022-10-13,72.5,2.67,,17:13
1230,2022-10-13,65.0,4.12,,14:21
1231,2022-10-13,12.5,1.67,,14:35
1232,2022-10-13,62.5,0.51,,17:38
1233,2022-10-13,42.5,2.28,,15:19
1234,2022-10-13,10.0,0.99,,20:30
1235,2022-10-13,10.0,2.09,,13:54
1236,2022-10-13,27.5,2.67,,15:34
1237,2022-10-13,35.0,4.29,,20:52
1238,2022-10-13,45.0,1.2,,17:15
1239,2022-10-13,42.5,3.0,,16:43
1240,2022-10-13,20.0,3.84,,20:2
1241,2022-10-13,32.5,4.77,,11:26
1242,2022-10-13,20.0,0.92,,18:48
1243,2022-10-13,55.0,1.0,,18:40
1244,2022-10-13,20.0,4.33,,17:47
1245,2022-10-13,30.0,1.04,,13:31
1246,2022-10-13,50.0,3.43,,18:40
1247,2022-10-13,15.0,3.04,,11:59
1248,2022-10-13,25.0,2.34,,17:53
1249,2022-10-13,10.0,0.4,,21:44
1250,2022-10-13,40.0,0.28,,16:6
1251,2022-10-13,15.0,2.27,,19:30
1252,2022-10-13,65.0,3.34,,22:18
1253,2022-10-13,62.5,0.26,,21:33
1254,2022-10-13,12.5,3.45,,14:50
1255,2022-10-13,30.0,2.07,,15:24
